Time,Latitude,Longitude
2026-06-01 13:24:00,46.6273184351461,-98.681788421715
2026-06-01 13:25:00,50.3182556470418,-100.060415218821
2026-06-01 13:26:00,53.993253796002,-101.627733999804
2026-06-01 13:27:00,57.6480044369941,-103.448352839958
2026-06-01 13:28:00,61.2760543691361,-105.618203409838
2026-06-01 13:29:00,64.8672665418076,-108.285581841185
2026-06-01 13:30:00,68.4048359688074,-111.690691049792
2026-06-01 13:31:00,71.8590879048043,-116.243833848987
2026-06-01 13:32:00,75.1735627747489,-122.686027962667
2026-06-01 13:33:00,78.2315944753676,-132.409606054894
2026-06-01 13:34:00,80.7765925815576,-147.889009916492
2026-06-01 13:35:00,82.2848535805804,-171.654315923052
2026-06-01 13:36:00,82.1364291478886,160.231012594476
2026-06-01 13:37:00,80.4081789262295,137.860406290253
2026-06-01 13:38:00,77.751257579176,123.555168796329
2026-06-01 13:39:00,74.6396894947452,114.515926859219
2026-06-01 13:40:00,71.2983081541453,108.461521547114
2026-06-01 13:41:00,67.8299381882041,104.139009300434
2026-06-01 13:42:00,64.2850189967372,100.87919128855
2026-06-01 13:43:00,60.6904068213225,98.3081849140259
2026-06-01 13:44:00,57.0614760365562,96.2050847220839
2026-06-01 13:45:00,53.4075820831541,94.4323814378087
2026-06-01 13:46:00,49.7347222784202,92.9004862305729
2026-06-01 13:47:00,46.0469229358287,91.5486920480752
2026-06-01 13:48:00,42.3470054030758,90.3344403019662
2026-06-01 13:49:00,38.6370311917569,89.2269915082673
2026-06-01 13:50:00,34.9185729198652,88.2035445946135
2026-06-01 13:51:00,31.192886061649,87.2467707051436
2026-06-01 13:52:00,27.4610181955209,86.3431964645218
2026-06-01 13:53:00,23.7238785286335,85.4821122206834
2026-06-01 13:54:00,19.9822840648499,84.6548142097388
2026-06-01 13:55:00,16.236994546663,83.8540666199985
2026-06-01 13:56:00,12.4887334376976,83.0737080144998
2026-06-01 13:57:00,8.73820160087553,82.308354035907
2026-06-01 13:58:00,4.98608725802031,81.5531653798455
2026-06-01 13:59:00,1.23307176536159,80.8036589282146
2026-06-01 14:00:00,-2.52016714510084,80.0555465270892
2026-06-01 14:01:00,-6.27295250999027,79.3045865203078
2026-06-01 14:02:00,-10.0246057901663,78.5464403525881
2026-06-01 14:03:00,-13.7744439387445,77.7765213273423
2026-06-01 14:04:00,-17.5217751174525,76.9898251772272
2026-06-01 14:05:00,-21.265891809304,76.18072869067
2026-06-01 14:06:00,-25.0060601592954,75.3427386068259
2026-06-01 14:07:00,-28.7415035556778,74.4681656680411
2026-06-01 14:08:00,-32.4713779349214,73.5476873780499
2026-06-01 14:09:00,-36.1947349814258,72.5697443862692
2026-06-01 14:10:00,-39.9104671357171,71.5196846844204
2026-06-01 14:11:00,-43.6172247550676,70.3785191010347
2026-06-01 14:12:00,-47.3132892027701,69.1210574549866
2026-06-01 14:13:00,-50.9963743386244,67.7130383922399
2026-06-01 14:14:00,-54.6633072482249,66.1065579403821
2026-06-01 14:15:00,-58.3094946835023,64.2325187260337
2026-06-01 14:16:00,-61.9279887250195,61.9876324239126
2026-06-01 14:17:00,-65.5077645367953,59.2109837402498
2026-06-01 14:18:00,-69.0303425047847,55.6395815781428
2026-06-01 14:19:00,-72.4626732614881,50.8197246102195
2026-06-01 14:20:00,-75.7409570131854,43.9244488981363
2026-06-01 14:21:00,-78.7314726345042,33.3978037185919
2026-06-01 14:22:00,-81.1393151818113,16.5754394174748
2026-06-01 14:23:00,-82.3906104687858,-8.564491936649
2026-06-01 14:24:00,-81.9284099738739,-36.3132909270791
2026-06-01 14:25:00,-79.986805812975,-57.1543893245677
2026-06-01 14:26:00,-77.2225333135163,-70.309567643142
2026-06-01 14:27:00,-74.0569567986763,-78.6899026336357
2026-06-01 14:28:00,-70.6853318695062,-84.3687467692369
2026-06-01 14:29:00,-67.1977721120173,-88.4657420528402
2026-06-01 14:30:00,-63.6391433405887,-91.582240234405
2026-06-01 14:31:00,-60.0336698619892,-94.0575255229039
2026-06-01 14:32:00,-56.3953884307439,-96.0940059088165
2026-06-01 14:33:00,-52.7329324364711,-97.8187582869746
2026-06-01 14:34:00,-49.0518915967013,-99.3151888645657
2026-06-01 14:35:00,-45.3560559207726,-100.640176562948
2026-06-01 14:36:00,-41.648109978069,-101.833819419504
2026-06-01 14:37:00,-37.9300395091584,-102.925222843088
2026-06-01 14:38:00,-34.2033797458657,-103.936073272988
2026-06-01 14:39:00,-30.4693716658436,-104.882922184699
2026-06-01 14:40:00,-26.7290632967298,-105.778691672369
2026-06-01 14:41:00,-22.9833767220456,-106.633695564426
2026-06-01 14:42:00,-19.2331526530753,-107.456350801715
2026-06-01 14:43:00,-15.4791801731787,-108.253686194266
2026-06-01 14:44:00,-11.7222165961369,-109.031716673896
2026-06-01 14:45:00,-7.96300031054111,-109.795726398673
2026-06-01 14:46:00,-4.20225894149361,-110.550492993143
2026-06-01 14:47:00,-0.440714479531172,-111.30047045175
2026-06-01 14:48:00,3.32091351413541,-112.049948547872
2026-06-01 14:49:00,7.08190569083753,-112.803200037691
2026-06-01 14:50:00,10.8415408463799,-113.564626656993
2026-06-01 14:51:00,14.5990932431288,-114.338914560733
2026-06-01 14:52:00,18.3538280730876,-115.131210963828
2026-06-01 14:53:00,22.1049939794306,-115.94733642658
2026-06-01 14:54:00,25.8518113935712,-116.794052133436
2026-06-01 14:55:00,29.5934545360013,-117.679409659595
2026-06-01 14:56:00,33.329024191768,-118.61322245788
2026-06-01 14:57:00,37.0575071187509,-119.607722820396
2026-06-01 14:58:00,40.7777152383896,-120.678497131886
2026-06-01 14:59:00,44.4881937499731,-121.845857483262
2026-06-01 15:00:00,48.1870805565539,-123.136907856064
2026-06-01 15:01:00,51.8718845516703,-124.588752543311
2026-06-01 15:02:00,55.5391240676716,-126.253648644751
2026-06-01 15:03:00,59.1837168886265,-128.207599655744
2026-06-01 15:04:00,62.7979002369237,-130.565310793005
2026-06-01 15:05:00,66.3692111155292,-133.507483679375
2026-06-01 15:06:00,69.8764590416967,-137.333245412486
2026-06-01 15:07:00,73.2810836274215,-142.565836802969
2026-06-01 15:08:00,76.5071368841165,-150.170256079681
2026-06-01 15:09:00,79.3925123994132,-161.955434022776
2026-06-01 15:10:00,81.5814018705818,179.216236296337
2026-06-01 15:11:00,82.443783212815,152.484284754109
2026-06-01 15:12:00,81.5633002901418,125.815182807294
2026-06-01 15:13:00,79.3643571467726,107.082298399308
2026-06-01 15:14:00,76.4750490547779,95.359067255607
2026-06-01 15:15:00,73.2482284337537,87.7896213106674
2026-06-01 15:16:00,69.8445671145721,82.5773014986606
2026-06-01 15:17:00,66.3393940742339,78.7639910608322
2026-06-01 15:18:00,62.7709843268375,75.8299168652075
2026-06-01 15:19:00,59.1603813680227,73.4777457286665
2026-06-01 15:20:00,55.5199626240236,71.5277544128436
2026-06-01 15:21:00,51.8574344024799,69.8658011162208
2026-06-01 15:22:00,48.1778366490226,68.416223137149
2026-06-01 15:23:00,44.4846152097762,67.1269783943292
2026-06-01 15:24:00,40.7802280163443,65.9611035081515
2026-06-01 15:25:00,37.0665044303522,64.8915898539696
2026-06-01 15:26:00,33.3448665050587,63.8981918142553
2026-06-01 15:27:00,29.6164704605654,62.9653711896071
2026-06-01 15:28:00,25.8822971449405,62.080932435889
2026-06-01 15:29:00,22.1432113641142,61.2350906679869
2026-06-01 15:30:00,18.4000021428905,60.4198186034272
2026-06-01 15:31:00,14.6534106234213,59.6283752452663
2026-06-01 15:32:00,10.9041484851535,58.8549586849606
2026-06-01 15:33:00,7.15290979535075,58.0944401609557
2026-06-01 15:34:00,3.40037844898503,57.3421525584283
2026-06-01 15:35:00,-0.352767132946066,56.5937142895096
2026-06-01 15:36:00,-4.10585082087084,55.8448749691309
2026-06-01 15:37:00,-7.85819605179244,55.091370786507
2026-06-01 15:38:00,-11.609123319014,54.3287785986933
2026-06-01 15:39:00,-15.3579471126629,53.5523582862382
2026-06-01 15:40:00,-19.1039705398923,52.7568714666623
2026-06-01 15:41:00,-22.8464770739968,51.936362296926
2026-06-01 15:42:00,-26.5847178807692,51.0838772114217
2026-06-01 15:43:00,-30.3178923884682,50.1910978112162
2026-06-01 15:44:00,-34.0451187687469,49.2478414164649
2026-06-01 15:45:00,-37.7653897955131,48.2413639471051
2026-06-01 15:46:00,-41.4775074607577,47.155360598018
2026-06-01 15:47:00,-45.1799844018258,45.9684945401157
2026-06-01 15:48:00,-48.8708915564841,44.652168812588
2026-06-01 15:49:00,-52.5476166985388,43.1670462081262
2026-06-01 15:50:00,-56.2064689251312,41.4574246769655
2026-06-01 15:51:00,-59.8420063003155,39.4417887410723
2026-06-01 15:52:00,-63.4458348506134,36.9962336418582
2026-06-01 15:53:00,-67.0043371995427,33.9239417664481
2026-06-01 15:54:00,-70.4940867713922,29.8960211963696
2026-06-01 15:55:00,-73.8718717170158,24.3314145561923
2026-06-01 15:56:00,-77.0513029745032,16.150596949934
2026-06-01 15:57:00,-79.8458203670624,3.3467049078457
2026-06-01 15:58:00,-81.8506040891854,-16.9964143922816
2026-06-01 15:59:00,-82.4121224799532,-44.5476540032941
2026-06-01 16:00:00,-81.2478772154173,-70.0967303221866
2026-06-01 16:01:00,-78.8870366685312,-87.3739875486462
2026-06-01 16:02:00,-75.9182410078533,-98.17932197392
2026-06-01 16:03:00,-72.649802648106,-105.231776143368
2026-06-01 16:04:00,-69.2215563386489,-110.143695960136
2026-06-01 16:05:00,-65.6999321401313,-113.772234819279
2026-06-01 16:06:00,-62.1191878947157,-116.586321567907
2026-06-01 16:07:00,-58.4984088915791,-118.856901724148
2026-06-01 16:08:00,-54.8489503888706,-120.749271127319
2026-06-01 16:09:00,-51.1779560510493,-122.369259182668
2026-06-01 16:10:00,-47.4901446924029,-123.787508134809
2026-06-01 16:11:00,-43.7887760824017,-125.052900832293
2026-06-01 16:12:00,-40.0762019174206,-126.200341315628
2026-06-01 16:13:00,-36.354194325882,-127.255454842252
2026-06-01 16:14:00,-32.6241494765536,-128.237533914242
2026-06-01 16:15:00,-28.8872176785726,-129.161445880361
2026-06-01 16:16:00,-25.1443878483194,-130.038907601492
2026-06-01 16:17:00,-21.3965437429803,-130.87935854274
2026-06-01 16:18:00,-17.644501695582,-131.690576419028
2026-06-01 16:19:00,-13.8890356684124,-132.479122492248
2026-06-01 16:20:00,-10.1308939287431,-133.250673236793
2026-06-01 16:21:00,-6.37080993119569,-134.010275528773
2026-06-01 16:22:00,-2.60950913727476,-134.76255074969
2026-06-01 16:23:00,1.15228687329868,-135.511866335799
2026-06-01 16:24:00,4.91385789633981,-136.262488642951
2026-06-01 16:25:00,8.6744832515927,-137.018728570951
2026-06-01 16:26:00,12.4334397516233,-137.785089577106
2026-06-01 16:27:00,16.1899980564551,-138.566431504393
2026-06-01 16:28:00,19.9434170220692,-139.36815963174
2026-06-01 16:29:00,23.6929347418395,-140.196457805368
2026-06-01 16:30:00,27.4377541564858,-141.058586786836
2026-06-01 16:31:00,31.1770214743932,-141.963280025406
2026-06-01 16:32:00,34.909794298296,-142.9212848215
2026-06-01 16:33:00,38.6349939112508,-143.946122830791
2026-06-01 16:34:00,42.3513330178371,-145.055187039816
2026-06-01 16:35:00,46.057205505697,-146.271367633521
2026-06-01 16:36:00,49.7505158242716,-147.62553262675
2026-06-01 16:37:00,53.4284070764799,-149.160432479836
2026-06-01 16:38:00,57.0868121293766,-150.937070663523
2026-06-01 16:39:00,60.7196811902359,-153.045513111412
2026-06-01 16:40:00,64.3175835839145,-155.624073196914
2026-06-01 16:41:00,67.8650239228865,-158.895083194809
2026-06-01 16:42:00,71.3349262313963,-163.235097484623
2026-06-01 16:43:00,74.6764024116475,-169.318546753012
2026-06-01 16:44:00,77.7856202268049,-178.408522616518
2026-06-01 16:45:00,80.4354503994934,167.199132303511
2026-06-01 16:46:00,82.1481255889307,144.720579310963
2026-06-01 16:47:00,82.2742830693516,116.596903828827
2026-06-01 16:48:00,80.7491670797457,92.9377574072688
2026-06-01 16:49:00,78.1961903345025,77.551834043821
2026-06-01 16:50:00,75.1353354420574,67.882853295128
2026-06-01 16:51:00,71.8206427177265,61.4713550635007
2026-06-01 16:52:00,68.3676585883734,56.9363075349583
2026-06-01 16:53:00,64.8323541854237,53.5425147485893
2026-06-01 16:54:00,61.2441718665037,50.8826072603602
2026-06-01 16:55:00,57.6197933851961,48.7179256077396
2026-06-01 16:56:00,53.9692819422554,46.9010308076267
2026-06-01 16:57:00,50.299039715126,45.3364921423808
2026-06-01 16:58:00,46.613334430208,43.9600083924306
2026-06-01 16:59:00,42.915136631673,42.7267220383956
2026-06-01 17:00:00,39.2066040144326,41.6043752684125
2026-06-01 17:01:00,35.4893738232226,40.5691341101958
2026-06-01 17:02:00,31.764742661076,39.6029497071809
2026-06-01 17:03:00,28.0337818293094,38.6918360764196
2026-06-01 17:04:00,24.2974150814874,37.8247131844446
2026-06-01 17:05:00,20.5564703045177,36.9926075091172
2026-06-01 17:06:00,16.8117135544188,36.1880852663504
2026-06-01 17:07:00,13.0638719523021,35.4048400072751
2026-06-01 17:08:00,9.31364884233746,34.6373831438468
2026-06-01 17:09:00,5.56173360303219,33.8808036569034
2026-06-01 17:10:00,1.80880765556298,33.1305736515258
2026-06-01 17:11:00,-1.94445143261708,32.3823840898877
2026-06-01 17:12:00,-5.69736703095456,31.6319947823865
2026-06-01 17:13:00,-9.44926151596461,30.8750909545394
2026-06-01 17:14:00,-13.1994533775922,30.1071334671312
2026-06-01 17:15:00,-16.9472531305973,29.3231929689259
2026-06-01 17:16:00,-20.6919569269547,28.5177546842162
2026-06-01 17:17:00,-24.4328363127357,27.6844761306079
2026-06-01 17:18:00,-28.1691228351519,26.8158743904941
2026-06-01 17:19:00,-31.8999843305641,25.9029087337529
2026-06-01 17:20:00,-35.6244905703942,24.9344068722024
2026-06-01 17:21:00,-39.3415624465011,23.8962550315107
2026-06-01 17:22:00,-43.0498937500012,22.7702245592295
2026-06-01 17:23:00,-46.7478319459202,21.5322216911631
2026-06-01 17:24:00,-50.4331933998453,20.1496058174034
2026-06-01 17:25:00,-54.1029669232497,18.5769403998853
2026-06-01 17:26:00,-57.7528209847539,16.7490158613192
2026-06-01 17:27:00,-61.376248887618,14.5689186225578
2026-06-01 17:28:00,-64.9630051529504,11.8866774164528
2026-06-01 17:29:00,-68.4960696740243,8.45908360628916
2026-06-01 17:30:00,-71.9453270943774,3.87014882824891
2026-06-01 17:31:00,-75.2533571528968,-2.63234380356956
2026-06-01 17:32:00,-78.3012685571987,-12.4621308807984
2026-06-01 17:33:00,-80.8274307886699,-28.1203763631518
2026-06-01 17:34:00,-82.3009426278971,-52.0801092031725
2026-06-01 17:35:00,-82.1085666892622,-80.1619654759329
2026-06-01 17:36:00,-80.349034351149,-102.321729474956
2026-06-01 17:37:00,-77.6754939431043,-116.462841481283
2026-06-01 17:38:00,-74.5545701593376,-125.40806567607
2026-06-01 17:39:00,-71.2067928552588,-131.409346484813
2026-06-01 17:40:00,-67.7331467247569,-135.700295778211
2026-06-01 17:41:00,-64.1832778598006,-138.940284355521
2026-06-01 17:42:00,-60.5836785749694,-141.498215118083
2026-06-01 17:43:00,-56.9495478644842,-143.592350198785
2026-06-01 17:44:00,-53.2901557310746,-145.358718875104
2026-06-01 17:45:00,-49.6114600727584,-146.886038743005
2026-06-01 17:46:00,-45.9174731671497,-148.234481761235
2026-06-01 17:47:00,-42.2110185219368,-149.446265646026
2026-06-01 17:48:00,-38.4941712660164,-150.551905122382
2026-06-01 17:49:00,-34.7685249216362,-151.574049890384
2026-06-01 17:50:00,-31.0353591749212,-152.529925152584
2026-06-01 17:51:00,-27.2957479865133,-153.432933356336
2026-06-01 17:52:00,-23.5506304033126,-154.293735999387
2026-06-01 17:53:00,-19.8008579872047,-155.12100406191
2026-06-01 17:54:00,-16.0472267522685,-155.921952490919
2026-06-01 17:55:00,-12.2904983170852,-156.702731938767
2026-06-01 17:56:00,-8.53141357074933,-157.468723680871
2026-06-01 17:57:00,-4.77070165241494,-158.224771481541
2026-06-01 17:58:00,-1.00908569290443,-158.975369417876
2026-06-01 17:59:00,2.75271381983792,-159.724824296493
2026-06-01 18:00:00,6.51397688169811,-160.477404175417
2026-06-01 18:01:00,10.273982054444,-161.237483964286
2026-06-01 18:02:00,14.0320041457971,-162.009698647011
2026-06-01 18:03:00,17.7873099928673,-162.799115660858
2026-06-01 18:04:00,21.539151193327,-163.611440682989
2026-06-01 18:05:00,25.2867526402958,-164.453275426151
2026-06-01 18:06:00,29.0292958168091,-165.332453081751
2026-06-01 18:07:00,32.7658940350437,-166.258488139514
2026-06-01 18:08:00,36.4955545705962,-167.243200846125
2026-06-01 18:09:00,40.2171211335542,-168.30160245777
2026-06-01 18:10:00,43.9291871920087,-169.453187922344
2026-06-01 18:11:00,47.6299636961059,-170.723874777544
2026-06-01 18:12:00,51.3170718053433,-172.148999921645
2026-06-01 18:13:00,54.9872083308292,-173.778107101376
2026-06-01 18:14:00,58.6355831984876,-175.682883657558
2026-06-01 18:15:00,62.254931522288,-177.970879956941
2026-06-01 18:16:00,65.83368230535,179.189639203945
2026-06-01 18:17:00,69.3523433851649,175.522334720074
2026-06-01 18:18:00,72.7758334887398,170.547957423161
2026-06-01 18:19:00,76.03592024064,163.388954670702
2026-06-01 18:20:00,78.9885803239618,152.395435547719
2026-06-01 18:21:00,81.3164472020512,134.816161511173
2026-06-01 18:22:00,82.4218062231909,109.014858197046
2026-06-01 18:23:00,81.7955703828642,81.6176004070413
2026-06-01 18:24:00,79.7504664135565,61.6013705086542
2026-06-01 18:25:00,76.9363444745176,49.0216136612694
2026-06-01 18:26:00,73.7472659606256,40.967207754357
2026-06-01 18:27:00,70.3643109509653,35.474822654317
2026-06-01 18:28:00,66.8715376797768,31.4904961851667
2026-06-01 18:29:00,63.311128008789,28.4460337248522
2026-06-01 18:30:00,59.7060162177699,26.0191235001842
2026-06-01 18:31:00,56.06956529793,24.0164869618942
2026-06-01 18:32:00,52.4100286145369,22.3162272284738
2026-06-01 18:33:00,48.7327658045028,20.8380258331313
2026-06-01 18:34:00,45.0414180770229,19.5269255659986
2026-06-01 18:35:00,41.338567473179,18.3440703339317
2026-06-01 18:36:00,37.6261240245129,17.2611831886911
2026-06-01 18:37:00,33.9055618434871,16.2571457276821
2026-06-01 18:38:00,30.1780692853957,15.3158063756225
2026-06-01 18:39:00,26.4446473786682,14.4245305137081
2026-06-01 18:40:00,22.7061745417901,13.5732141217805
2026-06-01 18:41:00,18.9634494524544,12.753596188568
2026-06-01 18:42:00,15.2172196194538,11.9587643482386
2026-06-01 18:43:00,11.4682003896024,11.1827919074393
2026-06-01 18:44:00,7.71708806926562,10.4204610287574
2026-06-01 18:45:00,3.96456858506557,9.66704453920743
2026-06-01 18:46:00,0.211322267494599,8.9181259015979
2026-06-01 18:47:00,-3.54197342005113,8.16944233468998
2026-06-01 18:48:00,-7.29464133022986,7.41673931642254
2026-06-01 18:49:00,-11.0460022092277,6.65562548314779
2026-06-01 18:50:00,-14.7953711079427,5.88141725534488
2026-06-01 18:51:00,-18.5420525577785,5.08896168642589
2026-06-01 18:52:00,-22.2853330304515,4.27242415570286
2026-06-01 18:53:00,-26.0244686111592,3.42501858914217
2026-06-01 18:54:00,-29.7586665605072,2.53865568322822
2026-06-01 18:55:00,-33.4870579503107,1.60346632660831
2026-06-01 18:56:00,-37.2086566756492,0.607139251332021
2026-06-01 18:57:00,-40.9222979411427,-0.466024816321791
2026-06-01 18:58:00,-44.6265449974398,-1.63649997885829
2026-06-01 18:59:00,-48.3195459042403,-2.93162614036856
2026-06-01 19:00:00,-51.9988084371827,-4.38885926851525
2026-06-01 19:01:00,-55.6608337426947,-6.06099683949226
2026-06-01 19:02:00,-59.30049626975,-8.02490307754891
2026-06-01 19:03:00,-62.9099453173668,-10.3967115890831
2026-06-01 19:04:00,-66.4765466821964,-13.3596104693974
2026-06-01 19:05:00,-69.9787692575185,-17.2172833674731
2026-06-01 19:06:00,-73.3773394451728,-22.5017507190104
2026-06-01 19:07:00,-76.5947157708915,-30.1953053536031
2026-06-01 19:08:00,-79.4650780143522,-42.1371210531291
2026-06-01 19:09:00,-81.6250194519912,-61.2023096772226
2026-06-01 19:10:00,-82.439689115578,-88.0785596466251
2026-06-01 19:11:00,-81.5124000867281,-114.579182571302
2026-06-01 19:12:00,-79.2857299111954,-133.073671187606
2026-06-01 19:13:00,-76.3819862663784,-144.645073190242
2026-06-01 19:14:00,-73.1465880959602,-152.129680201864
2026-06-01 19:15:00,-69.7367053487461,-157.293290698262
2026-06-01 19:16:00,-66.2261910924793,-161.07702416327
2026-06-01 19:17:00,-62.6526688745536,-163.992150270998
2026-06-01 19:18:00,-59.0368758838438,-166.33162597711
2026-06-01 19:19:00,-55.3910391304148,-168.272802388615
2026-06-01 19:20:00,-51.7227907321016,-169.92846633977
2026-06-01 19:21:00,-48.0371369792748,-171.373469327732
2026-06-01 19:22:00,-44.3375136967295,-172.659347568119
2026-06-01 19:23:00,-40.6263839110054,-173.822737829359
2026-06-01 19:24:00,-36.9055922313834,-174.890431422889
2026-06-01 19:25:00,-33.1765823094491,-175.882526174259
2026-06-01 19:26:00,-29.4405353465667,-176.814458123075
2026-06-01 19:27:00,-25.6984604834978,-177.698352735624
2026-06-01 19:28:00,-21.95125485453,-178.543946211745
2026-06-01 19:29:00,-18.1997436109539,-179.359233154187
